pathway	padj	NES	Sig in sSNAPPY
SARS-CoV-1 modulates host translation machinery	1.2029738837919674e-5	-2.202581059208539	FALSE
SARS-CoV-1-host interactions	1.5796737431022083e-4	-2.0273346660647755	FALSE
SARS-CoV-2 Infection	2.1221975769483458e-9	-2.1290419081832095	FALSE
SARS-CoV-2 activates/modulates innate and adaptive immune responses	8.076513166358531e-4	-1.8540513366882394	FALSE
SARS-CoV-2 modulates autophagy	0.9414902998236332	-0.682938253903327	FALSE
SARS-CoV-2 modulates host translation machinery	1.614593850917842e-6	-2.2645056895470947	FALSE
SARS-CoV-2 targets host intracellular signalling and regulatory pathways	0.7269345691810476	-1.0332368721205965	FALSE
SARS-CoV-2-host interactions	1.490395513811222e-9	-2.2236826605403777	FALSE
SCF(Skp2)-mediated degradation of p27/p21	0.27563782991202346	-1.3342266247345427	FALSE
SCF-beta-TrCP mediated degradation of Emi1	0.08207947157816955	-1.5560241820428065	FALSE
SEMA3A-Plexin repulsion signaling by inhibiting Integrin adhesion	0.6374362328319163	-1.0888341652802291	FALSE
SHC-mediated cascade:FGFR1	0.8199297550432276	-0.8809279889464008	FALSE
SHC-mediated cascade:FGFR2	0.4684885290148448	-1.2542029987772982	FALSE
SHC-mediated cascade:FGFR3	0.4833114114870475	-1.2425684624720568	FALSE
SHC-mediated cascade:FGFR4	0.4833114114870475	-1.2425684624720568	FALSE
SHC-related events triggered by IGF1R	0.11859710370950476	-1.58410431729158	FALSE
SHC1 events in EGFR signaling	0.8167051621504892	-0.8989377737706131	FALSE
SHC1 events in ERBB2 signaling	0.8456883681375791	-0.8645098876399733	FALSE
SHC1 events in ERBB4 signaling	0.8412458144121829	-0.8627565362466677	FALSE
SHOC2 M1731 mutant abolishes MRAS complex function	0.9152914559488954	0.7264034303410793	FALSE
SIRT1 negatively regulates rRNA expression	0.49087015999524175	-1.2494266106362906	FALSE
SLBP Dependent Processing of Replication-Dependent Histone Pre-mRNAs	0.12169471020356869	-1.553599260913315	FALSE
SLBP independent Processing of Histone Pre-mRNAs	0.08122039208413451	-1.6383562027655691	FALSE
SLC transporter disorders	0.006759644836234284	-1.8241803672858388	FALSE
SLC-mediated transmembrane transport	0.8603813559322033	0.9030640080910876	FALSE
SLIT2:ROBO1 increases RHOA activity	0.987820149382503	-0.5354231896484882	FALSE
SMAC (DIABLO) binds to IAPs	0.7353267597216887	0.9755159728908094	FALSE
SMAC(DIABLO)-mediated dissociation of IAP:caspase complexes	0.7353267597216887	0.9755159728908094	FALSE
SMAC, XIAP-regulated apoptotic response	0.7353267597216887	0.9755159728908094	FALSE
SMAD2/3 Phosphorylation Motif Mutants in Cancer	0.7145454545454546	-1.0265690651694872	FALSE
SMAD2/SMAD3:SMAD4 heterotrimer regulates transcription	0.6398284243637403	-1.0741626188550955	FALSE
SOS-mediated signalling	0.7698154833533895	-0.9569007318370538	FALSE
SRP-dependent cotranslational protein targeting to membrane	3.924204437637275e-12	-2.456276145008979	FALSE
STAT3 nuclear events downstream of ALK signaling	0.9803509548035096	-0.5751154085665063	FALSE
STAT5 Activation	0.6105505761843789	-1.152028092645865	FALSE
STAT5 activation downstream of FLT3 ITD mutants	0.9409439180777864	0.6573618630071874	FALSE
STAT6-mediated induction of chemokines	0.8769850649756427	0.8005280776491719	FALSE
STING mediated induction of host immune responses	0.12583498571607815	-1.5473984695389957	FALSE
SUMO E3 ligases SUMOylate target proteins	6.334460910277636e-5	-1.8545823802116794	TRUE
SUMO is conjugated to E1 (UBA2:SAE1)	0.24895927601809956	-1.442907641883491	TRUE
SUMO is proteolytically processed	0.4684885290148448	-1.2749522188682925	FALSE
SUMO is transferred from E1 to E2 (UBE2I, UBC9)	0.07788977660506438	-1.5819059931766581	TRUE
SUMOylation	2.3538716006802694e-5	-1.909118579727087	TRUE
SUMOylation of DNA damage response and repair proteins	3.4866063100602026e-4	-1.9367877188294509	TRUE
SUMOylation of DNA methylation proteins	0.3850918635170604	-1.3158196282609484	FALSE
SUMOylation of DNA replication proteins	4.912416280933043e-6	-2.2262038399451365	TRUE
SUMOylation of RNA binding proteins	5.990061074499449e-4	-2.004455439427247	TRUE
SUMOylation of SUMOylation proteins	7.201581814321895e-4	-2.0028308923351434	TRUE
SUMOylation of chromatin organization proteins	8.910219574520641e-4	-1.9596703280879533	TRUE
SUMOylation of immune response proteins	0.7526364006808834	-0.9644958046538743	FALSE
SUMOylation of intracellular receptors	0.8500331785003318	0.8531857566033079	FALSE
SUMOylation of nuclear envelope proteins	0.5725186868073742	-1.17247984612668	FALSE
SUMOylation of transcription cofactors	0.08193002277967758	-1.545986745689412	TRUE
SUMOylation of transcription factors	0.8500331785003318	-0.878363298147004	FALSE
SUMOylation of ubiquitinylation proteins	0.0017187564843819019	-1.951069447391213	TRUE
Scavenging by Class A Receptors	0.27270361696591205	-1.4780421171510678	FALSE
Scavenging by Class B Receptors	0.8201827727007583	0.8888130442938396	FALSE
Scavenging by Class F Receptors	0.5006102141502007	-1.2234123823713017	FALSE
Scavenging of heme from plasma	0.9951213836321174	0.46769216418108767	FALSE
Sealing of the nuclear envelope (NE) by ESCRT-III	0.7399731016684236	-0.9627984246958435	FALSE
Selective autophagy	0.5639533633521273	-1.129008373083259	FALSE
Selenoamino acid metabolism	7.0112802609585035e-9	-2.2929899412512946	FALSE
Selenocysteine synthesis	2.6839344855675395e-11	-2.4499997807135943	FALSE
Sema3A PAK dependent Axon repulsion	0.339351472684806	-1.3598322232102755	FALSE
Sema4D in semaphorin signaling	0.9260375320642634	0.7628758182618057	FALSE
Sema4D induced cell migration and growth-cone collapse	0.7346448282001068	0.9682371462666138	FALSE
Sema4D mediated inhibition of cell attachment and migration	0.7402563854176758	-0.9643407217938935	FALSE
Semaphorin interactions	0.8683347816966828	-0.8603214378233771	FALSE
Senescence-Associated Secretory Phenotype (SASP)	0.3263271069787163	1.2735235287137625	FALSE
Sensing of DNA Double Strand Breaks	0.9391411440609301	-0.6664306146463606	FALSE
Sensory Perception	0.84424027206283	0.9118570361183029	FALSE
Sensory perception of salty taste	0.2527273635181788	1.3097696067809086	FALSE
Sensory perception of sweet, bitter, and umami (glutamate) taste	0.8115880683575095	0.9514945028561894	FALSE
Sensory perception of taste	0.4432398839939235	1.2986289613506403	FALSE
Sensory processing of sound	0.7252518582222496	0.9844098386571727	FALSE
Sensory processing of sound by inner hair cells of the cochlea	0.9225004707211448	0.7811514214513009	FALSE
Sensory processing of sound by outer hair cells of the cochlea	0.3725184855233853	1.3082514160033225	FALSE
Separation of Sister Chromatids	7.210292717856704e-10	-2.2334908559404645	FALSE
Serine biosynthesis	0.4986656308550016	1.2804292593929427	FALSE
Serotonin Neurotransmitter Release Cycle	0.864227753113349	0.7909980166717263	TRUE
Sialic acid metabolism	0.0778674413659122	1.6950537412219242	FALSE
Signal amplification	0.8578297002132012	-0.8548509510881953	FALSE
Signal attenuation	0.936545293072824	-0.6896123327078937	FALSE
Signal regulatory protein family interactions	0.8701545474631656	-0.8185320469699098	FALSE
Signal transduction by L1	0.6767359703480628	-1.0325169907864358	FALSE
Signaling Pathways	0.2510026539088626	-1.1086794548809116	FALSE
Signaling by ALK	0.5102239532619279	-1.1907175440581552	FALSE
Signaling by ALK fusions and activated point mutants	0.7031085268841251	1.0015701943468225	FALSE
Signaling by ALK in cancer	0.7031085268841251	1.0015701943468225	FALSE
Signaling by AMER1 mutants	0.8456883681375791	-0.8478016806397299	FALSE
Signaling by APC mutants	0.8456883681375791	-0.8478016806397299	FALSE
Signaling by AXIN mutants	0.8456883681375791	-0.8478016806397299	FALSE
Signaling by Activin	0.6677248335629018	1.0672083866976256	FALSE
Signaling by BMP	0.4320212765957447	-1.2496505569626888	FALSE
Signaling by BRAF and RAF1 fusions	0.8667296786389413	-0.864190712620656	FALSE
Signaling by CSF1 (M-CSF) in myeloid cells	0.38022917903865683	-1.321704864171054	FALSE
Signaling by CSF3 (G-CSF)	0.7199147631687165	-1.0198731025378414	FALSE
Signaling by CTNNB1 phospho-site mutants	0.32183000391696043	-1.3777381776649762	FALSE
Signaling by EGFR	0.4549808623098888	-1.1973797539179112	FALSE
Signaling by EGFR in Cancer	0.932257283023439	-0.7356919480199328	FALSE
Signaling by EGFRvIII in Cancer	0.3675762345187779	-1.3335976550235442	FALSE
Signaling by ERBB2	0.9783092656354385	-0.7089953673699992	FALSE
Signaling by ERBB2 ECD mutants	0.35641995425530326	-1.347152160738993	FALSE
Signaling by ERBB2 KD Mutants	0.7119203308764066	-1.0089659549410537	FALSE
Signaling by ERBB2 TMD/JMD mutants	0.6543393689063925	-1.0802887253331814	FALSE
Signaling by ERBB2 in Cancer	0.726231945624469	-0.9811643579873616	FALSE
Signaling by ERBB4	0.9681187338557856	-0.727050561780195	FALSE
Signaling by Erythropoietin	0.7892280071813285	-0.9210628886347493	FALSE
Signaling by FGFR	0.10570226226972404	-1.4735939268314546	FALSE
Signaling by FGFR in disease	0.057293156908803405	-1.6213319370424664	FALSE
Signaling by FGFR1	0.5987736900780378	-1.1163083410079506	FALSE
Signaling by FGFR1 in disease	0.3850918635170604	-1.2992002756325232	FALSE
Signaling by FGFR2	0.029554260802569062	-1.6665526018555379	FALSE
Signaling by FGFR2 IIIa TM	0.0778674413659122	-1.6249019159586617	FALSE
Signaling by FGFR2 in disease	0.05002192661862283	-1.6815492417585565	FALSE
Signaling by FGFR3	0.7145454545454546	-0.9925338736883462	FALSE
Signaling by FGFR3 in disease	0.5120355923006433	-1.2036597180131947	FALSE
Signaling by FGFR4	0.5426358899257544	-1.1655731180158058	FALSE
Signaling by FGFR4 in disease	0.43731071779744346	-1.2800772858290088	FALSE
Signaling by FLT3 ITD and TKD mutants	0.9202672507974153	-0.7358959583609626	FALSE
Signaling by FLT3 fusion proteins	0.993209933507861	0.5256627826907447	FALSE
Signaling by GPCR	0.5753378378378379	1.0652616379925322	FALSE
Signaling by GSK3beta mutants	0.32183000391696043	-1.3777381776649762	FALSE
Signaling by Hedgehog	0.4320212765957447	-1.1784792389366072	FALSE
Signaling by Hippo	0.8145131311004595	0.8826944685525636	FALSE
Signaling by Insulin receptor	0.8913938544222456	-0.8314289010601512	FALSE
Signaling by Interleukins	0.48205958625221484	1.0879239138885404	FALSE
Signaling by KIT in disease	0.49087015999524175	-1.2030052512876468	FALSE
Signaling by Leptin	0.9409439180777864	0.6535363212817153	FALSE
Signaling by Ligand-Responsive EGFR Variants in Cancer	0.8199297550432276	-0.9016689215540343	FALSE
Signaling by MAPK mutants	0.9165152316130312	0.6957934181785935	FALSE
Signaling by MET	0.8929082455987969	-0.8288014746980262	FALSE
Signaling by MRAS-complex mutants	0.9152914559488954	0.7264034303410793	FALSE
Signaling by NODAL	0.5725186868073742	-1.1588356994853946	FALSE
Signaling by NOTCH	0.06645495292448723	-1.4361329379077838	FALSE
Signaling by NOTCH1	0.9801109184405644	0.7354369118663535	FALSE
Signaling by NOTCH1 HD Domain Mutants in Cancer	0.8191853013578312	0.8936816599062781	FALSE
Signaling by NOTCH1 HD+PEST Domain Mutants in Cancer	0.9655730337078653	0.7324136725876395	FALSE
Signaling by NOTCH1 PEST Domain Mutants in Cancer	0.9655730337078653	0.7324136725876395	FALSE
Signaling by NOTCH1 in Cancer	0.9655730337078653	0.7324136725876395	FALSE
Signaling by NOTCH2	0.9017388301912852	0.7989430010448317	FALSE
Signaling by NOTCH3	0.7257918620252973	-0.9891304413402222	FALSE
Signaling by NOTCH4	0.27389486260454	-1.3169241084907555	FALSE
Signaling by NTRK1 (TRKA)	0.06863770590439786	1.5302344191403314	FALSE
Signaling by NTRK2 (TRKB)	0.4695340501792115	-1.2036013590846755	FALSE
Signaling by NTRK3 (TRKC)	0.38022917903865683	-1.3326543243141784	FALSE
Signaling by NTRKs	0.05873544087569618	1.491617890828303	FALSE
Signaling by Non-Receptor Tyrosine Kinases	0.6637575356489189	1.03719245951943	FALSE
Signaling by Nuclear Receptors	0.7145454545454546	-1.0051242919509875	FALSE
Signaling by Overexpressed Wild-Type EGFR in Cancer	0.8443178810868031	0.8230890032878713	FALSE
Signaling by PDGF	0.06782614732953339	-1.571788844717321	FALSE
Signaling by PDGFR in disease	0.4240462427745665	-1.3036915304936503	FALSE
Signaling by PDGFRA extracellular domain mutants	0.4240462427745665	-1.3036915304936503	FALSE
Signaling by PDGFRA transmembrane, juxtamembrane and kinase domain mutants	0.4240462427745665	-1.3036915304936503	FALSE
Signaling by PTK6	0.6637575356489189	1.03719245951943	FALSE
Signaling by RAF1 mutants	0.7662484833222684	-0.9571232904533463	FALSE
Signaling by RAS mutants	0.6216893694079446	-1.0846657715602968	FALSE
Signaling by RNF43 mutants	0.6216893694079446	-1.1423236403575803	FALSE
Signaling by ROBO receptors	1.822351936577397e-9	-2.1340926020766693	FALSE
Signaling by Receptor Tyrosine Kinases	0.8058514628657164	-0.965293153098763	FALSE
Signaling by Retinoic Acid	0.23198683830532632	1.4946260853862015	TRUE
Signaling by Rho GTPases	0.020473159783829804	-1.3527521677953895	FALSE
Signaling by Rho GTPases, Miro GTPases and RHOBTB3	0.01660541861545483	-1.3467023932296363	FALSE
Signaling by SCF-KIT	0.5639533633521273	-1.155432661802319	FALSE
Signaling by TGF-beta Receptor Complex	0.5294066311768694	-1.1326376047288307	FALSE
Signaling by TGF-beta Receptor Complex in Cancer	0.7741806191193609	-0.9512489376046428	FALSE
Signaling by TGFB family members	0.6828707042584238	-1.0257685279012494	FALSE
Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R)	0.21204959694389586	-1.4883673272149385	FALSE
Signaling by VEGF	0.2278675357984372	-1.353126494338787	FALSE
Signaling by WNT	0.18526045588743403	-1.2908283414777346	FALSE
Signaling by WNT in cancer	0.5500553700565445	-1.1483091662869327	FALSE
Signaling by activated point mutants of FGFR1	0.784389200748463	0.9623320998241391	FALSE
Signaling by activated point mutants of FGFR3	0.7958154322048462	-0.9671167773550009	FALSE
Signaling by cytosolic FGFR1 fusion mutants	0.401434369747445	-1.3027690690777562	FALSE
Signaling by high-kinase activity BRAF mutants	0.7783799177710253	-0.9446768257804004	FALSE
Signaling by moderate kinase activity BRAF mutants	0.6216893694079446	-1.0846657715602968	FALSE
Signaling by phosphorylated juxtamembrane, extracellular and kinase domain KIT mutants	0.49087015999524175	-1.2030052512876468	FALSE
Signaling downstream of RAS mutants	0.6216893694079446	-1.0846657715602968	FALSE
Signalling to ERKs	0.7809277362468853	-0.939794146058334	FALSE
Signalling to RAS	0.9225004707211448	-0.7345049692403336	FALSE
Signalling to p38 via RIT and RIN	0.888217134331784	0.7800701378870264	FALSE
Small interfering RNA (siRNA) biogenesis	0.20915062494297965	-1.5423667755338997	FALSE
Smooth Muscle Contraction	0.6022680570494807	-1.1296363554715703	FALSE
Sodium/Calcium exchangers	0.8913938544222456	0.7291331799987054	FALSE
Sodium/Proton exchangers	0.5355414650425496	1.2472423257187426	FALSE
Sperm Motility And Taxes	0.7050804828973843	1.0344770418024636	FALSE
Sphingolipid de novo biosynthesis	0.5944014532534151	-1.1156537215546922	TRUE
Sphingolipid metabolism	0.8710323069442403	0.8753932786501321	TRUE
Spry regulation of FGF signaling	0.8521097890335196	-0.8622321649752176	FALSE
Stabilization of p53	0.16995590913198172	-1.4519166883276213	FALSE
Stimuli-sensing channels	0.47209692800018727	1.163487663463057	FALSE
Striated Muscle Contraction	0.4141911764705883	1.315598506106914	FALSE
Sulfur amino acid metabolism	0.7779020397660354	-0.9348783830854889	FALSE
Suppression of phagosomal maturation	0.803359962406015	0.8901774832637265	FALSE
Surfactant metabolism	0.4170066533169691	1.318750425578028	FALSE
Switching of origins to a post-replicative state	1.8396528007718556e-4	-1.9431974491049369	FALSE
Synaptic adhesion-like molecules	0.9006166091620263	-0.7538956086415384	FALSE
Syndecan interactions	0.8505848514871505	0.8501965986215374	FALSE
Synthesis And Processing Of GAG, GAGPOL Polyproteins	0.4365560901494049	1.267855884128962	FALSE
Synthesis of 12-eicosatetraenoic acid derivatives	0.9282435274534322	-0.7566228740155411	FALSE
Synthesis of 15-eicosatetraenoic acid derivatives	0.9282435274534322	-0.7566228740155411	FALSE
Synthesis of 5-eicosatetraenoic acids	0.05002192661862283	1.6231669816087104	FALSE
Synthesis of DNA	3.871524966369439e-6	-2.0587646481386725	FALSE
Synthesis of Dolichyl-phosphate	0.987820149382503	0.49907584816581324	FALSE
Synthesis of GDP-mannose	0.6425794682896173	1.1388553537086976	FALSE
Synthesis of IP2, IP, and Ins in the cytosol	0.249130026568649	-1.5184454895395154	FALSE
Synthesis of IP3 and IP4 in the cytosol	0.8443178810868031	-0.8450903834275854	FALSE
Synthesis of IPs in the nucleus	0.9923814722768911	0.4828653832480314	FALSE
Synthesis of Ketone Bodies	0.26372804662934274	1.4828780701470805	FALSE
Synthesis of Leukotrienes (LT) and Eoxins (EX)	0.14002260408461248	1.5737521468846762	FALSE
Synthesis of Lipoxins (LX)	0.13911907498273618	1.5594160252240505	FALSE
Synthesis of PA	0.33939265236780636	-1.3580135264413375	FALSE
Synthesis of PC	0.8841975463165775	-0.7879153227428307	FALSE
Synthesis of PE	0.7449228269699432	0.9725285300803391	FALSE
Synthesis of PI	0.9897277611404367	-0.534300067878131	FALSE
Synthesis of PIPs at the ER membrane	0.8142075529350831	-0.9348048734501758	FALSE
Synthesis of PIPs at the Golgi membrane	0.83086037326725	-0.8935612942696989	FALSE
Synthesis of PIPs at the early endosome membrane	0.9006166091620263	-0.7760147376623374	FALSE
Synthesis of PIPs at the late endosome membrane	0.6720567120723026	-1.0479589443761115	FALSE
Synthesis of PIPs at the plasma membrane	0.9647890225158847	-0.7131024715079496	FALSE
Synthesis of PIPs in the nucleus	0.2742592897924439	-1.3521491237536316	FALSE
Synthesis of Prostaglandins (PG) and Thromboxanes (TX)	0.6637575356489189	1.0898328058086304	FALSE
Synthesis of UDP-N-acetyl-glucosamine	0.7464292949756889	0.9514919004005441	FALSE
Synthesis of active ubiquitin: roles of E1 and E2 enzymes	0.2615556583410422	-1.467024380191658	FALSE
Synthesis of bile acids and bile salts	0.35641995425530326	1.3600178084841232	FALSE
Synthesis of bile acids and bile salts via 24-hydroxycholesterol	0.5854813802934014	1.2102420363581015	FALSE
Synthesis of bile acids and bile salts via 27-hydroxycholesterol	0.6235228466386555	1.1369738138772825	FALSE
Synthesis of bile acids and bile salts via 7alpha-hydroxycholesterol	0.35641995425530326	1.3600178084841232	FALSE
Synthesis of diphthamide-EEF2	0.7078510102088761	-1.0218155519110117	FALSE
Synthesis of epoxy (EET) and dihydroxyeicosatrienoic acids (DHET)	0.6022680570494807	-1.1532826381803127	FALSE
Synthesis of glycosylphosphatidylinositol (GPI)	0.7353971898447713	0.9752693717485481	FALSE
Synthesis of pyrophosphates in the cytosol	0.8399273817581457	0.8348590456231264	FALSE
Synthesis of substrates in N-glycan biosythesis	0.19468118199914974	1.4788809090557702	FALSE
Synthesis of very long-chain fatty acyl-CoAs	0.7526364006808834	0.9508425709724796	FALSE
Synthesis, secretion, and deacylation of Ghrelin	0.8775505948105273	-0.7934165636274332	FALSE
Synthesis, secretion, and inactivation of Glucagon-like Peptide-1 (GLP-1)	0.32698422131756455	-1.3960445990148804	FALSE
Synthesis, secretion, and inactivation of Glucose-dependent Insulinotropic Polypeptide (GIP)	0.40433859553620033	-1.2938413729827407	FALSE
TAK1-dependent IKK and NF-kappa-B activation	0.8671535298068652	-0.8436068228997567	FALSE
TBC/RABGAPs	0.5753378378378379	1.1146663372147558	FALSE
TCF dependent signaling in response to WNT	0.31636851520572445	-1.2261993168109886	FALSE
TCR signaling	0.03156519857051694	1.5981772270876229	TRUE
TFAP2 (AP-2) family regulates transcription of cell cycle factors	0.6587998634983926	1.1222568402493442	FALSE
TFAP2 (AP-2) family regulates transcription of growth factors and their receptors	0.8676190924496329	-0.8231621148394671	FALSE
TFAP2 (AP-2) family regulates transcription of other transcription factors	0.7885188561527372	0.9561126855580334	FALSE
TFAP2A acts as a transcriptional repressor during retinoic acid induced cell differentiation	0.40177962892843627	-1.3035717816720396	FALSE
TGF-beta receptor signaling activates SMADs	0.864227753113349	-0.8738728756629723	FALSE
TGF-beta receptor signaling in EMT (epithelial to mesenchymal transition)	0.8077354260089687	0.9069561240771083	FALSE
TICAM1, RIP1-mediated IKK complex recruitment	0.4365560901494049	1.2640379738822842	FALSE
TICAM1,TRAF6-dependent induction of TAK1 complex	0.4516987884947531	1.2885321818719533	FALSE
TICAM1-dependent activation of IRF3/IRF7	0.6872472636864554	-1.0493472195754763	FALSE
TLR3-mediated TICAM1-dependent programmed cell death	0.7730361567168015	0.9421080556143752	FALSE
TNF receptor superfamily (TNFSF) members mediating non-canonical NF-kB pathway	0.7294617606581674	-0.9818661632111871	FALSE
TNF signaling	0.8683347816966828	0.877975545855075	FALSE
TNFR1-induced NF-kappa-B signaling pathway	0.4819973718791064	1.2051128271180478	FALSE
TNFR1-induced proapoptotic signaling	0.6685349341435715	1.0563844236988402	FALSE
TNFR1-mediated ceramide production	0.6915812867561517	1.0619937690999368	FALSE
TNFR2 non-canonical NF-kB pathway	0.2831567755722191	-1.3091533597184684	FALSE
TNFs bind their physiological receptors	0.591910243017916	1.2018427877425066	FALSE
TP53 Regulates Metabolic Genes	0.026501016532090638	-1.6021046992187686	FALSE
TP53 Regulates Transcription of Caspase Activators and Caspases	0.7683366991793065	0.9364694676572921	FALSE
TP53 Regulates Transcription of Cell Cycle Genes	0.30246557268904095	-1.3086294590181304	FALSE
TP53 Regulates Transcription of Cell Death Genes	0.8683347816966828	-0.8428051000334756	FALSE
TP53 Regulates Transcription of DNA Repair Genes	0.24874647678386	-1.3993804557677403	FALSE
TP53 Regulates Transcription of Death Receptors and Ligands	0.8399273817581457	-0.8597557270046023	FALSE
TP53 Regulates Transcription of Genes Involved in Cytochrome C Release	0.6999402707210177	-1.019967666489655	FALSE
TP53 Regulates Transcription of Genes Involved in G1 Cell Cycle Arrest	0.6561416383817998	-1.101010911977947	FALSE
TP53 Regulates Transcription of Genes Involved in G2 Cell Cycle Arrest	0.24246530632480467	-1.4695791955673736	FALSE
TP53 regulates transcription of additional cell cycle genes whose exact role in the p53 pathway remain uncertain	0.4695340501792115	1.2026550840543009	FALSE
TP53 regulates transcription of several additional cell death genes whose specific roles in p53-dependent apoptosis remain uncertain	0.9122486208197217	-0.7461582333526331	FALSE
TRAF3-dependent IRF activation pathway	0.010994466812525083	-1.8439172868104448	TRUE
TRAF6 mediated IRF7 activation	0.06832717581905953	-1.6511663931032976	TRUE
TRAF6 mediated IRF7 activation in TLR7/8 or 9 signaling	0.649863299517951	-1.0942903585952732	FALSE
TRAF6 mediated NF-kB activation	0.665200806627955	-1.0669595656502633	FALSE
TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation	0.3656143648454298	1.2116280858570383	FALSE
TRAF6-mediated induction of TAK1 complex within TLR4 complex	0.153149518044315	1.6331364058026454	FALSE
TRAIL  signaling	0.7683366991793065	0.9330978205956223	FALSE
TRIF(TICAM1)-mediated TLR4 signaling	0.7710201793721972	0.974281361100318	FALSE
TRIF-mediated programmed cell death	0.18284930503175362	1.5576146824658097	FALSE
TYSND1 cleaves peroxisomal proteins	0.14233113008419876	1.6139398429807323	FALSE
Tat-mediated HIV elongation arrest and recovery	0.04731170794623451	-1.673140785082171	FALSE
Tat-mediated elongation of the HIV-1 transcript	0.2831567755722191	-1.3487776235142304	FALSE
Telomere C-strand (Lagging Strand) Synthesis	0.47401068290161397	-1.2372042153199792	FALSE
Telomere C-strand synthesis initiation	0.7668820214636947	0.9401393434471794	FALSE
Telomere Extension By Telomerase	0.8169144105955274	-0.893988832783315	FALSE
Telomere Maintenance	0.023960343426210673	-1.6928158431228915	FALSE
Terminal pathway of complement	0.05999931721684707	1.3401210114303697	TRUE
Termination of O-glycan biosynthesis	0.0885075940657282	1.702239703569193	FALSE
Termination of translesion DNA synthesis	0.439757996836063	-1.2571135096536539	FALSE
Tetrahydrobiopterin (BH4) synthesis, recycling, salvage and regulation	0.9383924531478538	0.7063810284360191	FALSE
The NLRP3 inflammasome	0.43045088934561415	1.284818614596855	FALSE
The activation of arylsulfatases	0.6373699678126604	1.1330618637238947	FALSE
The canonical retinoid cycle in rods (twilight vision)	0.6142402610805401	-1.1268243784555645	FALSE
The citric acid (TCA) cycle and respiratory electron transport	0.012079377661452183	-1.5861552829491679	FALSE
The phototransduction cascade	0.7353971898447713	-0.9849053466524029	FALSE
The role of GTSE1 in G2/M progression after G2 checkpoint	0.048658793553381124	-1.6035161172694088	TRUE
The role of Nef in HIV-1 replication and disease pathogenesis	0.569261360880741	-1.1509297616573309	FALSE
Thrombin signalling through proteinase activated receptors (PARs)	0.32183000391696043	-1.382174233559939	FALSE
Thromboxane signalling through TP receptor	0.5268213822865313	-1.1956337682875613	FALSE
Tie2 Signaling	0.36982303918603204	-1.3315751601167995	FALSE
Tight junction interactions	0.8304883512544803	0.8517815356828312	FALSE
Toll Like Receptor 10 (TLR10) Cascade	0.6952715743038324	1.015503277296767	FALSE
Toll Like Receptor 2 (TLR2) Cascade	0.053961957707485554	1.5170352269021232	FALSE
Toll Like Receptor 3 (TLR3) Cascade	0.880814326921954	-0.8639944188557115	FALSE
Toll Like Receptor 4 (TLR4) Cascade	0.2331572498618248	1.2877017536565354	FALSE
Toll Like Receptor 5 (TLR5) Cascade	0.6952715743038324	1.015503277296767	FALSE
Toll Like Receptor 7/8 (TLR7/8) Cascade	0.48321816806479856	1.1359809285217164	FALSE
Toll Like Receptor 9 (TLR9) Cascade	0.5355414650425496	1.101308267742838	FALSE
Toll Like Receptor TLR1:TLR2 Cascade	0.053961957707485554	1.5170352269021232	FALSE
Toll Like Receptor TLR6:TLR2 Cascade	0.053961957707485554	1.5170352269021232	FALSE
Toll-like Receptor Cascades	0.2620499142693846	1.286535577908821	FALSE
Trafficking and processing of endosomal TLR	0.299432331960213	1.440341454144881	FALSE
Trafficking of AMPA receptors	0.27079503591651716	-1.4586469055825577	FALSE
Trafficking of GluR2-containing AMPA receptors	0.12250738980162984	-1.5807042609038344	FALSE
Trafficking of myristoylated proteins to the cilium	0.7385472820600931	0.9879061639924107	FALSE
Transcription of E2F targets under negative control by DREAM complex	0.2278675357984372	-1.52207231683796	FALSE
Transcription of E2F targets under negative control by p107 (RBL1) and p130 (RBL2) in complex with HDAC1	0.1427155279327246	-1.6033843702527986	FALSE
Transcription of the HIV genome	0.26173826173826176	-1.3324401851927172	FALSE
Transcription-Coupled Nucleotide Excision Repair (TC-NER)	0.2446220088115275	-1.3384442764059816	FALSE
Transcriptional Regulation by E2F6	0.012448241227355026	-1.8401549718443435	FALSE
Transcriptional Regulation by MECP2	0.5962432269717037	-1.091349350978597	FALSE
Transcriptional Regulation by NPAS4	0.8191853013578312	0.8932959958580253	FALSE
Transcriptional Regulation by TP53	3.120390436479122e-5	-1.7111022554365174	TRUE
Transcriptional Regulation by VENTX	0.2638489263106884	-1.4114265619619937	FALSE
Transcriptional activation of mitochondrial biogenesis	0.12343021381601202	-1.5030329682564891	FALSE
Transcriptional activity of SMAD2/SMAD3:SMAD4 heterotrimer	0.4465367286236022	-1.190351272228027	FALSE
Transcriptional regulation by RUNX1	0.010494635824407022	-1.6141275613303947	FALSE
Transcriptional regulation by RUNX2	0.10253221733960259	-1.4694718986001518	FALSE
Transcriptional regulation by RUNX3	0.3869639598540146	-1.2067104150857104	FALSE
Transcriptional regulation by small RNAs	1.0588240628498176e-4	-2.0722898020756175	FALSE
Transcriptional regulation by the AP-2 (TFAP2) family of transcription factors	0.5199637102754007	-1.1876463940657935	FALSE
Transcriptional regulation of granulopoiesis	0.569261360880741	1.1443812883884128	FALSE
Transcriptional regulation of pluripotent stem cells	0.77315170633782615	0.9436154996460465	FALSE
